filePath,lineNumber,text,classification
DeepBank1.1/21830037,606,"nw/wsj/18/wsj_1830.parse 36 2 gold receive-v 13.5.2 Receiving receive.01 null ----- 1:1*8:1-ARG0=Agent;Donor 2:0-rel 3:1-ARG1=Theme;Theme 4:1-ARG2=Source 
",Receiving
DeepBank1.1/21830041,438,"nw/wsj/18/wsj_1830.parse 40 27 gold join-v 22.1-2-1 Cause_to_amalgamate join.01 null ----- 24:1*28:1-ARG1=Patient;Part_1 27:0-rel 
",Cause_to_amalgamate
DeepBank1.1/21830045,504,"nw/wsj/18/wsj_1830.parse 44 17 gold outlaw-v 29.7 Prohibiting outlaw.01 1 ----- 0:1-ARGM-TMP 3:2*23:1-ARG0=Agent 17:0-rel 18:2-ARG1=Theme 23:2-ARGM-ADV 
",Prohibiting
DeepBank1.1/21830046,513,"nw/wsj/18/wsj_1830.parse 45 8 gold file-v 9.10 Submitting_documents file.01 null ----- 0:1*3:1*9:1-ARG1=Theme 4:2-ARG0=Agent 8:0-rel 10:1-ARG2=Destination 15:1-ARG3 0:1*3:1-LINK-SLC 
",Submitting_documents
DeepBank1.1/21830047,387,"nw/wsj/18/wsj_1830.parse 46 2 gold dismiss-v 10.1 Firing dismiss.01 3 ----- 0:1-ARG0=Agent 2:0-rel 3:1-ARG1=Theme 
",Firing
DeepBank1.1/21830049,415,"nw/wsj/18/wsj_1830.parse 48 3 gold move-v 11.2 Motion move.01 null ----- 0:1-ARGM-DIS 1:1-ARG1 3:0-rel 4:1-ARG2 
",Motion
DeepBank1.1/21830050,253,"nw/wsj/18/wsj_1830.parse 49 11 gold end-v 55.4-1 Cause_to_end end.01 null ----- 0:0-ARGM-DIS 2:1-ARGM-TMP 5:2-ARG0=Agent 10:0-ARGM-NEG 11:0-rel 12:2-ARG1=Theme 
",Cause_to_end
DeepBank1.1/21831001,217,"nw/wsj/18/wsj_1831.parse 0 4 gold chew-v 39.2-1 Grinding chew.01 1 ----- 0:1-ARG0=Agent;Grinder 2:0-ARGM-MOD 3:0-ARGM-NEG 4:0-rel 5:1-ARG1=Patient;Undergoer 8:1-ARGM-TMP 
",Grinding
DeepBank1.1/21831005,171,"nw/wsj/18/wsj_1831.parse 4 3 gold stop-v 55.4-1 Process_stop stop.01 null ----- 0:0-ARGM-DIS 1:1-ARG1=Theme 3:0-rel 6:1-ARGM-MNR 
",Process_stop
DeepBank1.1/21831010,465,"nw/wsj/18/wsj_1831.parse 9 19 gold dismiss-v 10.1 Firing dismiss.01 1 ----- 14:1*15:1*16:1-ARG0=Agent 18:0-ARGM-NEG 19:0-rel 20:1-ARG1=Theme 14:1*15:1-LINK-SLC 
",Firing
DeepBank1.1/21831011,397,"nw/wsj/18/wsj_1831.parse 10 4 gold direct-v 26.7-1 Behind_the_scenes direct.01 null ----- 0:1-ARGM-DIS 2:1-ARG0=Agent;Artist 4:0-rel 5:1-ARG1=Theme;Production 8:2-ARGM-MNR 
",Behind_the_scenes
DeepBank1.1/21831013,425,"nw/wsj/18/wsj_1831.parse 12 7 gold hurt-v 31.1 Cause_harm hurt.01 null ----- 0:1-ARGM-ADV 3:2,8:1-ARG0=Stimulus;Agent/Cause 6:0-ARGM-NEG 7:0-rel 
",Cause_harm
DeepBank1.1/21831019,337,"nw/wsj/18/wsj_1831.parse 18 4 gold try-v 61 Attempt try.01 null ----- 0:1*1:1*2:1*5:1-ARG0=Agent 4:0-rel 5:2-ARG1=Theme 12:1-ARGM-LOC 0:1*1:1-LINK-SLC 
",Attempt
DeepBank1.1/21831023,213,"nw/wsj/18/wsj_1831.parse 22 4 gold disparage-v 33 Judgment_communication disparage.01 null ----- 0:0-ARGM-DIS 1:1*8:1-ARG0=Agent;Communicator 3:0-ARGM-NEG 4:0-rel 5:1-ARG1=Theme;Evaluee 7:1-ARGM-MNR 
",Judgment_communication
DeepBank1.1/21831024,406,"nw/wsj/18/wsj_1831.parse 23 1 gold wear-v 41.3.1 Wearing wear.01 null ----- 0:1-ARG0=Agent;Wearer 1:0-rel 2:1-ARG1=Theme;Clothing 3:1-ARGM-TMP 6:1-ARGM-ADV 
",Wearing
DeepBank1.1/21831025,327,"nw/wsj/18/wsj_1831.parse 24 4 gold look-v 30.4 Appearance look.02 null ----- 0:1*3:1-ARG0=Stimulus;Phenomenon 4:0-rel 5:1-ARG1 9:1-ARGM-MNR 
",Appearance
DeepBank1.1/21831026,269,"nw/wsj/18/wsj_1831.parse 25 1 gold plan-v 62 Purpose plan.01 null ----- 0:1-ARG0=Experiencer;Agent 1:0-rel 2:1-ARG1 
",Purpose
DeepBank1.1/21831031,626,"nw/wsj/18/wsj_1831.parse 30 18 gold live-v 46 Residence live.01 null ----- 17:1-ARG0=Theme;Resident 18:0-rel 19:1-ARGM-LOC 22:1-ARGM-MNR 
",Residence
DeepBank1.1/21831038,537,"nw/wsj/18/wsj_1831.parse 37 2 gold deliver-v 11.1 Delivery deliver.01 null ----- 0:1-ARGM-LOC 1:1-ARG0=Agent 2:0-rel 4:2-ARGM-TMP 
",Delivery
DeepBank1.1/21831039,102,"nw/wsj/18/wsj_1831.parse 38 2 gold match-v 22.2-1 Compatibility match.01 1 ----- 1:1-ARG1=Patient;Item_1/Items 2:0-rel 3:1-ARG1=Patient;Item_1/Items 
",Compatibility
DeepBank1.1/21831042,464,"nw/wsj/18/wsj_1831.parse 41 6 gold see-v 30.1-1 Perception_experience see.01 null ----- 1:1*4:1-ARG0=Experiencer;Perceiver_passive 6:0-rel 7:2-ARG1=Stimulus;Phenomenon 
",Perception_experience
DeepBank1.1/21838001,669,"nw/wsj/18/wsj_1838.parse 0 14 gold elect-v 29.1 Change_of_leadership elect.01 null ----- 0:2*15:1-ARG1=Theme;New_leader 14:0-rel 16:2-ARG2=Result;Role 29:2-ARGM-ADV 
",Change_of_leadership
DeepBank1.1/21839002,178,"nw/wsj/18/wsj_1839.parse 1 3 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:1*4:1-ARG0=Pivot;Experiencer 2:0-ARGM-NEG 3:0-rel 4:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/21839007,368,"nw/wsj/18/wsj_1839.parse 6 8 gold ask-v 58.2 Request ask.02 null ----- 6:1-ARG0 8:0-rel 9:1-ARG1 
",Request
DeepBank1.1/21839010,336,"nw/wsj/18/wsj_1839.parse 9 3 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:1*4:1-ARG0=Pivot;Experiencer 2:0-ARGM-NEG 3:0-rel 4:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/21840004,227,"nw/wsj/18/wsj_1840.parse 3 3 gold indict-v 33 Notification_of_charges indict.01 1 ----- 0:1*4:1-ARG1=Theme;Accused 3:0-rel 5:1-ARGM-LOC 10:1-ARG2=Attribute;Charges 
",Notification_of_charges
DeepBank1.1/21840006,367,"nw/wsj/18/wsj_1840.parse 5 4 gold withdraw-v 10.1 Removing withdraw.01 null ----- 0:1-ARG0=Agent;Agent/Cause 4:0-rel 5:1-ARG2=Source;Source 10:1-ARGM-MNR 11:1-ARGM-TMP 
",Removing
DeepBank1.1/21841001,397,"nw/wsj/18/wsj_1841.parse 0 17 gold elect-v 29.1 Change_of_leadership elect.01 null ----- 0:2*18:1-ARG1=Theme;New_leader 17:0-rel 19:1-ARG2=Result;Role 
",Change_of_leadership
DeepBank1.1/21842002,317,"nw/wsj/18/wsj_1842.parse 1 16 gold leave-v 51.2-1 Quitting leave.01 null ----- 9:1*10:1*19:1-ARGM-TMP 11:2-ARG0=Theme 16:0-rel 17:1-ARG1=Initial_Location 9:1*10:1-LINK-SLC 
",Quitting
DeepBank1.1/21843005,324,"nw/wsj/18/wsj_1843.parse 4 9 gold continue-v 55.3 Activity_ongoing continue.01 null ----- 0:1-ARGM-ADV 7:1,10:2-ARG1 9:0-rel 
",Activity_ongoing
DeepBank1.1/21843009,462,"nw/wsj/18/wsj_1843.parse 8 6 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 0:2-ARG1 6:0-rel 7:1-ARG2 18:1-ARGM-TMP 28:2-ARGM-ADV 
",Change_position_on_a_scale
DeepBank1.1/21843012,508,"nw/wsj/18/wsj_1843.parse 11 4 gold sell-v 13.1-1 Commerce_sell sell.01 null ----- 2:1-ARG0=Agent;Seller 4:0-rel 5:1-ARG1=Theme;Goods 
",Commerce_sell
DeepBank1.1/21843016,241,"nw/wsj/18/wsj_1843.parse 15 3 gold maintain-v 55.6 Activity_ongoing maintain.01 null ----- 1:1-ARG0 3:0-rel 4:3-ARG1 
",Activity_ongoing
DeepBank1.1/21843018,279,"nw/wsj/18/wsj_1843.parse 17 7 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 4:1*8:1-ARGM-TMP 5:1-ARG1 7:0-rel 
",Change_position_on_a_scale
DeepBank1.1/21843020,423,"nw/wsj/18/wsj_1843.parse 19 23 gold hit-v 51.8 Impact hit.02 null ----- 0:1-ARG0=Agent 23:0-rel 24:1-ARG1=Destination 26:1-ARGM-TMP 
",Impact
DeepBank1.1/21843021,299,"nw/wsj/18/wsj_1843.parse 20 10 gold fall-v 45.6-1 Change_position_on_a_scale fall.01 null ----- 0:2-ARG1 10:0-rel 11:1-ARG4 14:1-ARGM-TMP 16:1-ARG3 
",Change_position_on_a_scale
DeepBank1.1/21843023,162,"nw/wsj/18/wsj_1843.parse 22 3 gold post-v 11.1 Sending post.01 null ----- 0:1-ARG0=Agent;Sender 3:0-rel 4:2-ARG1=Theme;Theme 
",Sending
DeepBank1.1/21844003,583,"nw/wsj/18/wsj_1844.parse 2 16 gold head-v 47.8 Leadership head.01 null ----- 3:1*17:1-ARG1=Co-Theme 16:0-rel 18:1-ARGM-MNR 19:1-ARG0=Theme 3:1*17:1-LINK-PSV 
",Leadership
DeepBank1.1/21844006,484,"nw/wsj/18/wsj_1844.parse 5 7 gold give-v 13.1-1 Giving give.01 null ----- 0:1-ARGM-ADV 3:1-ARGM-TMP 5:1-ARG0=Agent;Donor 7:0-rel 8:1-ARG2=Recipient;Recipient 9:2-ARG1=Theme;Theme 
",Giving
DeepBank1.1/21844007,507,"nw/wsj/18/wsj_1844.parse 6 2 gold give-v 13.1-1 Giving give.01 null ----- 0:1-ARG0=Agent;Donor 1:1-ARGM-DIS 2:0-rel 3:2-ARG2=Recipient;Recipient 23:2-ARG1=Theme;Theme 
",Giving
DeepBank1.1/21844009,477,"nw/wsj/18/wsj_1844.parse 8 7 gold hold-v 15.1-1 Manipulation hold.01 null ----- 2:1*4:1*5:1-ARG0=Agent;Agent 7:0-rel 8:2-ARG1=Theme;Entity 2:1*4:1-LINK-SLC 
",Manipulation
DeepBank1.1/21844012,487,"nw/wsj/18/wsj_1844.parse 11 2 gold place-v 9.1-2 Placing place.01 null ----- 0:1-ARG0=Agent;Agent/Cause 2:0-rel 3:1-ARG1=Theme;Theme 6:1-ARGM-MNR 8:2-ARG2=Destination;Goal 
",Placing
DeepBank1.1/21844018,153,"nw/wsj/18/wsj_1844.parse 17 1 gold imply-v 78 Evidence imply.01 1 ----- 0:1-ARG0=Cause;Support 1:0-rel 2:2-ARG1=Topic;Proposition 
",Evidence
DeepBank1.1/21844025,304,"nw/wsj/18/wsj_1844.parse 24 15 gold prove-v 29.4-1-1 Turning_out prove.01 null ----- 14:0-ARGM-MOD 15:0-rel 16:2-ARG1=Theme 
",Turning_out
DeepBank1.1/21844030,376,"nw/wsj/18/wsj_1844.parse 29 22 gold see-v 30.1-1 Perception_experience see.01 null ----- 8:2*19:1*23:1-ARG1=Stimulus;Phenomenon 20:1-ARG0=Experiencer;Perceiver_passive 22:0-rel 8:2*19:1-LINK-SLC 
",Perception_experience
DeepBank1.1/21844032,547,"nw/wsj/18/wsj_1844.parse 31 16 gold found-v 55.5-1 Intentionally_create found.01 1 ----- 8:1*14:1*15:1-ARG0 16:0-rel 17:1-ARG1 8:1*14:1-LINK-SLC 
",Intentionally_create
DeepBank1.1/21844033,597,"nw/wsj/18/wsj_1844.parse 32 2 gold receive-v 13.5.2 Receiving receive.01 null ----- 0:1-ARG0=Agent;Donor 1:0-ARGM-MOD 2:0-rel 3:1-ARG1=Theme;Theme 6:1-ARG3 22:1-ARGM-ADV 
",Receiving
DeepBank1.1/21844035,288,"nw/wsj/18/wsj_1844.parse 34 9 gold continue-v 55.3 Activity_ongoing continue.01 null ----- 0:2-ARG0 8:0-ARGM-MOD 9:0-rel 10:2-ARG1 
",Activity_ongoing
DeepBank1.1/21844037,629,"nw/wsj/18/wsj_1844.parse 36 13 gold follow-v 51.6 Cotheme follow.02 null ----- 0:1*11:1-ARG0=Agent;Theme 13:0-rel 14:2-ARG1=Theme;Cotheme 
",Cotheme
DeepBank1.1/21844038,299,"nw/wsj/18/wsj_1844.parse 37 7 gold hold-v 15.1-1 Detaining hold.01 null ----- 0:1-ARGM-ADV 5:1-ARG0=Agent 6:0-ARGM-MOD 7:0-rel 8:1-ARG1=Theme 
",Detaining
DeepBank1.1/21844040,334,"nw/wsj/18/wsj_1844.parse 39 12 gold intend-v 62 Purpose intend.01 null ----- 0:1-ARGM-PNC 3:1-ARGM-TMP 5:2-ARG2 12:0-rel 13:2-ARG1 
",Purpose
DeepBank1.1/21844042,349,"nw/wsj/18/wsj_1844.parse 41 2 gold buy-v 13.5.1 Commerce_buy buy.01 null ----- 1:1*8:1-ARG0=Agent;Buyer 2:0-rel 3:1-ARG1=Theme;Goods 5:1-ARGM-MNR 
",Commerce_buy
DeepBank1.1/21844045,364,"nw/wsj/18/wsj_1844.parse 44 2 gold help-v 72-1 Assistance help.01 null ----- 0:1*3:1*9:1-ARG0=Agent;Helper 2:0-rel 3:2-ARG1=Theme;Goal/Focal_entity 
",Assistance
DeepBank1.1/21844048,670,"nw/wsj/18/wsj_1844.parse 47 3 gold bring-v 11.3-1 Bringing bring.01 null ----- 0:2-ARG0=Instrument 3:0-rel 4:1-ARG1=Theme 9:1-ARG3 13:1-ARGM-TMP 15:1-ARGM-ADV 
",Bringing
DeepBank1.1/21844049,573,"nw/wsj/18/wsj_1844.parse 48 3 gold report-v 37.7-1 Statement report.01 null ----- 1:1-ARG0 3:0-rel 4:2-ARG1 
",Statement
DeepBank1.1/21844050,539,"nw/wsj/18/wsj_1844.parse 49 14 gold watch-v 30.2 Perception_active watch.01 null ----- 0:2-ARG0 14:0-rel 15:2-ARG1 
",Perception_active
DeepBank1.1/21844060,417,"nw/wsj/18/wsj_1844.parse 59 5 gold bill-v 54.5 Commerce_collect bill.01 1 ----- 0:1*3:1*4:1-ARG0=Agent 5:0-rel 6:2-ARG1=Asset 11:1-ARGM-TMP 14:1-ARGM-PRD 0:1*3:1-LINK-SLC 
",Commerce_collect
DeepBank1.1/21844066,357,"nw/wsj/18/wsj_1844.parse 65 4 gold head-v 47.8 Leadership head.01 null ----- 0:1*5:1-ARG1=Co-Theme 2:0-ARGM-MOD 4:0-rel 6:1-ARG0=Theme 
",Leadership
DeepBank1.1/21846002,480,"nw/wsj/18/wsj_1846.parse 1 23 gold see-v 30.1-1 Perception_experience see.01 3 ----- 20:1*24:1-ARG1=Stimulus;Phenomenon 23:0-rel 25:1-ARGM-TMP 20:1*24:1-LINK-PSV 
",Perception_experience
DeepBank1.1/21846009,646,"nw/wsj/18/wsj_1846.parse 8 25 gold pursue-v 51.6 Cotheme pursue.01 1 ----- 8:1-ARG0=Agent;Theme 25:0-rel 26:2-ARG1=Theme;Cotheme 
",Cotheme
DeepBank1.1/21846010,243,"nw/wsj/18/wsj_1846.parse 9 3 gold fight-v 36.3-2 Quarreling fight.01 1 ----- 0:1-ARG0=Agent;Arguer1 3:0-rel 4:1-ARG1=Co-Agent;Arguer2 6:1-ARGM-TMP 
",Quarreling
DeepBank1.1/21846013,306,"nw/wsj/18/wsj_1846.parse 12 13 gold lie-v 47.6 Being_located lie.01 1 ----- 0:3-ARGM-ADV 7:2-ARG1=Theme 13:0-rel 14:1-ARG2=Location 
",Being_located
DeepBank1.1/21846025,506,"nw/wsj/18/wsj_1846.parse 24 11 gold support-v 31.2 Taking_sides support.01 2 ----- 2:1*10:1-ARG0=Experiencer 11:0-rel 12:1-ARG1=Stimulus 
",Taking_sides
DeepBank1.1/21847005,401,"nw/wsj/18/wsj_1847.parse 4 14 gold help-v 72-1 Assistance help.01 null ----- 6:1*12:1-ARG0=Agent;Helper 14:0-rel 15:1-ARG1=Theme;Goal/Focal_entity 
",Assistance
DeepBank1.1/21847006,220,"nw/wsj/18/wsj_1847.parse 5 2 gold take-v 103 Have_as_requirement take.10 null ----- 1:1-ARG0 2:0-rel 3:1-ARG1 
",Have_as_requirement
DeepBank1.1/21847009,359,"nw/wsj/18/wsj_1847.parse 8 11 gold propose-v 37.7-1 Statement propose.01 null ----- 11:0-rel 12:0-ARG1=Topic;Message 
",Statement
DeepBank1.1/21847010,382,"nw/wsj/18/wsj_1847.parse 9 13 gold propose-v 37.7-1 Statement propose.01 null ----- 10:1-ARGM-ADV 11:1*14:1-ARG0=Agent;Speaker 13:0-rel 14:2-ARG1=Topic;Message 
",Statement
DeepBank1.1/21847012,320,"nw/wsj/18/wsj_1847.parse 11 5 gold run-v 18.4 Impact run.07 null ----- 0:1-ARGM-TMP 3:1-ARG0=Theme;Impactor 5:0-rel 6:1-ARG1=Location;Impactee 
",Impact
DeepBank1.1/21847014,306,"nw/wsj/18/wsj_1847.parse 13 4 gold enrich-v 9.8 Processing_materials enrich.01 2 ----- 0:1-ARG0=Agent 3:1-ARGM-ADV 4:0-rel 5:2-ARG1=Destination 
",Processing_materials
DeepBank1.1/21847015,427,"nw/wsj/18/wsj_1847.parse 14 2 gold give-v 13.1-1 Giving give.01 null ----- 0:1-ARG0=Agent;Donor 1:1-ARGM-DIS 2:0-rel 3:2*9:1-ARG2=Recipient;Recipient 6:1-ARG1=Theme;Theme 8:1-ARGM-CAU 
",Giving
DeepBank1.1/21847016,438,"nw/wsj/18/wsj_1847.parse 15 8 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:2-ARG0=Pivot;Experiencer 8:0-rel 9:1-ARG1=Theme;Event/Focal_participant 15:1-ARGM-PRP 
",Desiring
DeepBank1.1/21847019,382,"nw/wsj/18/wsj_1847.parse 18 6 gold start-v 55.1-1 Activity_start start.01 null ----- 0:1-ARGM-LOC 4:1,7:1-ARG1=Theme;Activity 6:0-rel 
",Activity_start
DeepBank1.1/21847022,488,"nw/wsj/18/wsj_1847.parse 21 7 gold explain-v 37.1.1 Statement explain.01 null ----- 4:1-ARG0=Agent;Speaker 6:0-ARGM-MOD 7:0-rel 8:2-ARG1=Topic;Message 
",Statement
DeepBank1.1/21847024,360,"nw/wsj/18/wsj_1847.parse 23 9 gold try-v 61 Attempt try.01 null ----- 0:1-ARGM-TMP 5:1-ARG0=Agent 9:0-rel 10:2-ARG1=Theme 
",Attempt
DeepBank1.1/21847025,273,"nw/wsj/18/wsj_1847.parse 24 9 gold create-v 27 Creating create.01 null ----- 0:1-ARGM-MNR 3:1-ARG0=Cause 9:0-rel 10:1-ARG1=Theme 
",Creating
DeepBank1.1/21847028,340,"nw/wsj/18/wsj_1847.parse 27 1 gold sell-v 13.1-1 Commerce_sell sell.01 null ----- 0:1-ARG0=Agent;Seller 1:0-rel 2:2-ARG1=Theme;Goods 7:1-ARG2=Recipient 
",Commerce_sell
DeepBank1.1/21847031,166,"nw/wsj/18/wsj_1847.parse 30 3 gold turn-v 26.6.2 Cause_change turn.02 null ----- 0:1-ARG0=Agent 3:0-rel 4:1-ARG1=Patient 5:1-ARG2=Goal 
",Cause_change
DeepBank1.1/21847038,414,"nw/wsj/18/wsj_1847.parse 37 8 gold want-v 32.1-1-1 Desiring want.01 null ----- 6:1*9:1-ARG0=Pivot;Experiencer 8:0-rel 9:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/21847039,149,"nw/wsj/18/wsj_1847.parse 38 3 gold believe-v 29.9-2 Awareness believe.01 null ----- 0:1-ARGM-ADV 2:1-ARG0 3:0-rel 4:1-ARG1 
",Awareness
DeepBank1.1/21847040,241,"nw/wsj/18/wsj_1847.parse 39 2 gold see-v 30.1-1 Grasp see.01 null ----- 0:1*15:1-ARG0=Experiencer 2:0-rel 3:2-ARG1=Stimulus 
",Grasp
DeepBank1.1/21848002,423,"nw/wsj/18/wsj_1848.parse 1 14 gold die-v 48.2 Death die.01 null ----- 8:1*12:1*13:1-ARG1=Patient;Protagonist 14:0-rel 15:1-ARGM-LOC 19:1-ARGM-TMP 21:1-ARGM-TMP 8:1*12:1-LINK-SLC 
",Death
DeepBank1.1/21849018,358,"nw/wsj/18/wsj_1849.parse 17 5 gold attach-v 22.3-2-1 Inchoative_attaching attach.01 null ----- 3:1*6:1-ARG1=Patient;Connector 5:0-rel 7:1-ARG1=Patient;Connector 10:1-ARG0=Agent 3:1*6:1-LINK-PSV 
",Inchoative_attaching
DeepBank1.1/21849022,613,"nw/wsj/18/wsj_1849.parse 21 18 gold take-v 103 Have_as_requirement take.10 null ----- 17:1*22:2-ARG0 18:0-rel 19:2-ARG1 
",Have_as_requirement
DeepBank1.1/21849030,831,"nw/wsj/18/wsj_1849.parse 29 6 gold crane-v 40.3.2 Body_movement crane.01 null ----- 0:1*5:1-ARG0=Agent;Agent 6:0-rel 7:1-ARG1=Patient;Body_part 9:1-ARGM-DIR 10:1-ARGM-DIR 
",Body_movement
DeepBank1.1/21849034,208,"nw/wsj/18/wsj_1849.parse 33 5 gold note-v 30.2 Becoming_aware note.02 null ----- 0:1-ARGM-TMP 2:1-ARG0=Experiencer;Cognizer 5:0-rel 6:1-ARG1=Stimulus;Phenomenon 
",Becoming_aware
DeepBank1.1/21849036,174,"nw/wsj/18/wsj_1849.parse 35 4 gold build-v 26.1-1 Building build.01 null ----- 3:1-ARG0=Agent;Agent 4:0-rel 5:1-ARG1=Product;Created_entity 6:1-ARG2=Material;Components 
",Building
DeepBank1.1/21849039,174,"nw/wsj/18/wsj_1849.parse 38 1 gold need-v 32.1-1-1 Needing need.01 null ----- 0:1-ARG0=Pivot 1:0-rel 2:2-ARG1=Theme 
",Needing
DeepBank1.1/21849040,719,"nw/wsj/18/wsj_1849.parse 39 23 gold assist-v 72-1 Assistance assist.01 1 ----- 17:1*20:1*21:1-ARG0=Agent;Helper 22:1-ARGM-MNR 23:0-rel 24:2-ARG1=Beneficiary;Benefited_party 31:1-ARG2=Theme;Goal/Focal_entity 17:1*20:1-LINK-SLC 
",Assistance
DeepBank1.1/21849041,353,"nw/wsj/18/wsj_1849.parse 40 6 gold bring-v 11.3-1 Bringing bring.01 null ----- 4:1*7:1-ARG1=Theme 6:0-rel 8:1-ARG3 9:1-ARGM-CAU 4:1*7:1-LINK-PSV 
",Bringing
DeepBank1.1/21849045,277,"nw/wsj/18/wsj_1849.parse 44 3 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:1*4:1-ARG0=Pivot;Experiencer 2:0-ARGM-MOD 3:0-rel 4:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/21849046,487,"nw/wsj/18/wsj_1849.parse 45 16 gold fall-v 45.6-1 Change_position_on_a_scale fall.01 null ----- 0:1-ARG3 10:1-ARG1=Patient;Item 16:0-rel 17:1-ARG4 21:1-ARGM-TMP 24:2-ARGM-ADV 
",Change_position_on_a_scale
DeepBank1.1/21849047,668,"nw/wsj/18/wsj_1849.parse 46 30 gold help-v 72-1 Assistance help.01 null ----- 27:1*29:1-ARG1=Theme;Goal/Focal_entity 30:0-rel 32:1-ARG0=Agent;Helper 
",Assistance
DeepBank1.1/21849053,276,"nw/wsj/18/wsj_1849.parse 52 4 gold cost-v 54.2 Expensiveness cost.01 null ----- 0:1-ARG1=Theme;Goods 3:0-ARGM-MOD 4:0-rel 5:2-ARG2=Value;Asset 10:2-ARGM-PRD 
",Expensiveness
DeepBank1.1/21849056,756,"nw/wsj/18/wsj_1849.parse 55 37 gold make-v 26.1-1 Cause_change make.01 null ----- 15:2*35:1*36:1-ARG0=Agent 37:0-rel 38:1-ARG1=Product 39:1-ARG2=Material 15:2*35:1-LINK-SLC 
",Cause_change
DeepBank1.1/21850001,548,"nw/wsj/18/wsj_1850.parse 0 11 gold plan-v 62 Purpose plan.01 null ----- 0:2*12:1-ARG0=Experiencer;Agent 10:1-ARGM-ADV 11:0-rel 12:2-ARG1 24:2-ARGM-PRD 
",Purpose
DeepBank1.1/21850002,458,"nw/wsj/18/wsj_1850.parse 1 5 gold report-v 37.7-1 Statement report.01 null ----- 0:2-ARG0=Agent;Speaker 5:0-rel 6:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/21850004,313,"nw/wsj/18/wsj_1850.parse 3 2 gold follow-v 47.8 Cotheme follow.01 null ----- 0:1-ARG1=Theme;Theme 2:0-rel 3:3-ARG2=Co-Theme;Cotheme 
",Cotheme
DeepBank1.1/21850010,648,"nw/wsj/18/wsj_1850.parse 9 34 gold end-v 55.4-1 Cause_to_end end.01 null ----- 33:1-ARG0=Agent 34:0-rel 35:2-ARG1=Theme 
",Cause_to_end
DeepBank1.1/21850011,267,"nw/wsj/18/wsj_1850.parse 10 17 gold comment-v 37.11-1-1 Statement comment.01 1 ----- 3:1*15:1-ARG0=Agent;Speaker 17:0-rel 
",Statement
DeepBank1.1/21850013,160,"nw/wsj/18/wsj_1850.parse 12 8 gold comment-v 37.11-1-1 Statement comment.01 1 ----- 3:1*6:1-ARG0=Agent;Speaker 8:0-rel 
",Statement
DeepBank1.1/21850017,371,"nw/wsj/18/wsj_1850.parse 16 11 gold carry-v 54.2 Bringing carry.01 null ----- 0:1-ARGM-ADV 10:1-ARG0=Theme 11:0-rel 12:2-ARG1=Value 19:1-ARGM-TMP 
",Bringing
DeepBank1.1/21850018,300,"nw/wsj/18/wsj_1850.parse 17 10 gold carry-v 54.2 Bringing carry.01 null ----- 0:2-ARG0=Theme 6:1-ARGM-ADV 10:0-rel 11:1-ARG1=Value 
",Bringing
DeepBank1.1/21850020,356,"nw/wsj/18/wsj_1850.parse 19 1 gold plan-v 62 Purpose plan.01 null ----- 0:1*2:1-ARG0=Experiencer;Agent 1:0-rel 2:2-ARG1 
",Purpose
DeepBank1.1/21850022,462,"nw/wsj/18/wsj_1850.parse 21 17 gold carry-v 54.3 Bringing carry.01 null ----- 14:1*15:1*16:1-ARG0=Location 17:0-rel 18:1-ARG1=Value 22:1-ARG2 14:1*15:1-LINK-SLC 
",Bringing
DeepBank1.1/21851002,88,"nw/wsj/18/wsj_1851.parse 1 3 gold disclose-v 37.7 Reveal_secret disclose.01 null ----- 0:1*4:1-ARG1=Topic;Information 2:0-ARGM-NEG 3:0-rel 
",Reveal_secret
DeepBank1.1/21851004,193,"nw/wsj/18/wsj_1851.parse 3 3 gold sell-v 13.1-1 Commerce_sell sell.01 null ----- 0:1-ARG0=Agent;Seller 3:0-rel 4:2-ARG1=Theme;Goods 
",Commerce_sell
DeepBank1.1/21852001,862,"nw/wsj/18/wsj_1852.parse 0 5 gold prevent-v 67 Preventing prevent.01 1 ----- 3:1-ARG0=Agent;Preventing_cause 5:0-rel 6:2-ARG1=Theme;Event 
",Preventing
DeepBank1.1/21852003,466,"nw/wsj/18/wsj_1852.parse 2 4 gold face-v 98 Confronting_problem face.01 null ----- 0:1*3:1-ARG1 4:0-rel 6:1-ARG0 
",Confronting_problem
DeepBank1.1/21852008,618,"nw/wsj/18/wsj_1852.parse 7 33 gold continue-v 55.3 Activity_ongoing continue.01 null ----- 33:0-rel 34:0,35:0-ARG1 
",Activity_ongoing
DeepBank1.1/21852011,238,"nw/wsj/18/wsj_1852.parse 10 2 gold concern-v 31.1 Cause_emotion concern.01 null ----- 0:1-ARG1=Experiencer 2:0-rel 3:1-ARG0=Stimulus 
",Cause_emotion
